stamp,x,y,z,roll,pitch,yaw
1715320104,28.766163,28.022756,0.000000,0.000000,0.000000,1.553343
1715320104,28.770526,28.272717,0.000000,0.000000,0.000000,1.562070
1715320104,28.772708,28.522708,0.000000,0.000000,0.000000,1.570796
1715320104,28.772708,28.772708,0.000000,0.000000,0.000000,1.579523
1715320104,28.770526,29.022698,0.000000,0.000000,0.000000,1.588250
1715320104,28.766163,29.272660,0.000000,0.000000,0.000000,1.596976
1715320104,28.759619,29.522575,0.000000,0.000000,0.000000,1.605703
1715320104,28.750894,29.772422,0.000000,0.000000,0.000000,1.614430
1715320104,28.739989,30.022184,0.000000,0.000000,0.000000,1.623156
1715320105,28.726905,30.271842,0.000000,0.000000,0.000000,1.631883
1715320105,28.711643,30.521376,0.000000,0.000000,0.000000,1.640609
1715320105,28.694204,30.770767,0.000000,0.000000,0.000000,1.649336
1715320105,28.674589,31.019996,0.000000,0.000000,0.000000,1.658063
1715320105,28.652800,31.269045,0.000000,0.000000,0.000000,1.666789
1715320105,28.628839,31.517894,0.000000,0.000000,0.000000,1.675516
1715320105,28.602707,31.766524,0.000000,0.000000,0.000000,1.684243
1715320105,28.574406,32.014917,0.000000,0.000000,0.000000,1.692969
1715320105,28.543939,32.263054,0.000000,0.000000,0.000000,1.701696
1715320105,28.511307,32.510915,0.000000,0.000000,0.000000,1.710423
1715320105,28.476514,32.758482,0.000000,0.000000,0.000000,1.719149
1715320105,28.439561,33.005736,0.000000,0.000000,0.000000,1.727876
1715320105,28.400453,33.252658,0.000000,0.000000,0.000000,1.736603
1715320105,28.359191,33.499229,0.000000,0.000000,0.000000,1.745329
1715320105,28.315779,33.745431,0.000000,0.000000,0.000000,1.754056
1715320105,28.270220,33.991245,0.000000,0.000000,0.000000,1.762783
1715320105,28.222518,34.236652,0.000000,0.000000,0.000000,1.771509
1715320105,28.172676,34.481633,0.000000,0.000000,0.000000,1.780236
1715320105,28.120698,34.726170,0.000000,0.000000,0.000000,1.788962
1715320105,28.066588,34.970244,0.000000,0.000000,0.000000,1.797689
1715320106,28.010350,35.213836,0.000000,0.000000,0.000000,1.806416
1715320106,27.951989,35.456929,0.000000,0.000000,0.000000,1.815142
1715320106,27.891508,35.699503,0.000000,0.000000,0.000000,1.823869
1715320106,27.828913,35.941540,0.000000,0.000000,0.000000,1.832596
1715320106,27.764209,36.183021,0.000000,0.000000,0.000000,1.841322
1715320106,27.697399,36.423929,0.000000,0.000000,0.000000,1.850049
1715320106,27.628490,36.664244,0.000000,0.000000,0.000000,1.858776
1715320106,27.557486,36.903949,0.000000,0.000000,0.000000,1.867502
1715320106,27.484393,37.143025,0.000000,0.000000,0.000000,1.876229
1715320106,27.409216,37.381454,0.000000,0.000000,0.000000,1.884956
1715320106,27.331962,37.619219,0.000000,0.000000,0.000000,1.893682
1715320106,27.252636,37.856300,0.000000,0.000000,0.000000,1.902409
1715320106,27.171244,38.092679,0.000000,0.000000,0.000000,1.911136
1715320106,27.087792,38.328340,0.000000,0.000000,0.000000,1.919862
1715320106,27.002287,38.563263,0.000000,0.000000,0.000000,1.928589
1715320106,26.914735,38.797431,0.000000,0.000000,0.000000,1.937315
1715320106,26.825143,39.030826,0.000000,0.000000,0.000000,1.946042
1715320106,26.733518,39.263430,0.000000,0.000000,0.000000,1.954769
1715320106,26.639866,39.495226,0.000000,0.000000,0.000000,1.963495
1715320106,26.544196,39.726196,0.000000,0.000000,0.000000,1.972222
1715320107,26.446513,39.956322,0.000000,0.000000,0.000000,1.980949
1715320107,26.346826,40.185587,0.000000,0.000000,0.000000,1.989675
1715320107,26.245141,40.413974,0.000000,0.000000,0.000000,1.998402
1715320107,26.141468,40.641464,0.000000,0.000000,0.000000,2.007129
1715320107,26.035814,40.868041,0.000000,0.000000,0.000000,2.015855
1715320107,25.928186,41.093687,0.000000,0.000000,0.000000,2.024582
1715320107,25.818593,41.318386,0.000000,0.000000,0.000000,2.033309
1715320107,25.707044,41.542119,0.000000,0.000000,0.000000,2.042035
1715320107,25.593546,41.764871,0.000000,0.000000,0.000000,2.050762
1715320107,25.478109,41.986624,0.000000,0.000000,0.000000,2.059489
1715320107,25.360741,42.207361,0.000000,0.000000,0.000000,2.068215
1715320107,25.241451,42.427065,0.000000,0.000000,0.000000,2.076942
1715320107,25.120249,42.645720,0.000000,0.000000,0.000000,2.085668
1715320107,24.997143,42.863309,0.000000,0.000000,0.000000,2.094395
1715320107,24.872143,43.079815,0.000000,0.000000,0.000000,2.103122
1715320107,24.745258,43.295222,0.000000,0.000000,0.000000,2.111848
